,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,price,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_duration,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,host_response_rate_buckets_100 %,host_response_rate_buckets_Below 100 %,host_response_rate_buckets_No response rate tracked,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within one or a few hours,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,property_type_Bed & Breakfast,cancellation_policy_strict
105,False,True,False,1.0,1.0,True,2,1.0,1.0,2.0,6,10,60,100.0,False,3,0.08,100.0,9.0,10.0,9.0,9.0,9.0,9.0,2687.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
106,True,True,True,1.0,1.0,True,6,1.0,2.0,4.0,1,2,730,161.0,False,43,0.57,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2767.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
107,False,True,False,1.0,1.0,True,6,2.0,2.0,3.0,2,2,180,65.0,True,5,2.11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2685.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
108,False,True,False,1.0,1.0,True,5,1.0,2.0,4.0,2,2,10,70.0,True,103,1.36,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2684.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
109,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,1,150,365,29.0,False,71,0.8,96.0,10.0,9.0,10.0,10.0,10.0,9.0,2682.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
110,False,True,False,1.0,1.0,True,4,1.0,2.0,4.0,2,5,60,80.0,False,12,0.14,90.0,9.0,9.0,10.0,10.0,10.0,9.0,2682.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
111,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,3,15,49.0,True,374,4.21,95.0,9.0,10.0,10.0,10.0,9.0,10.0,2678.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
112,False,True,False,1.0,1.0,True,3,1.0,1.0,2.0,1,2,1125,49.0,False,6,0.08,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2676.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
113,True,True,True,2.0,2.0,True,4,1.0,1.0,2.0,2,1,55,59.0,True,28,0.35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2675.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
114,False,True,True,1.0,1.0,True,2,1.5,1.0,1.0,1,1,730,30.0,True,13,0.32,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2675.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
115,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,5,180,23.0,False,15,0.88,96.0,9.0,10.0,10.0,10.0,10.0,10.0,2674.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
116,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,5,21,40.0,False,5,0.07,90.0,10.0,10.0,10.0,10.0,10.0,9.0,2674.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
117,False,True,True,2.0,2.0,True,3,1.0,1.0,2.0,2,7,90,35.0,False,48,0.63,93.0,9.0,9.0,10.0,10.0,9.0,9.0,2674.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
118,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,4,60,70.0,True,84,1.73,94.0,10.0,9.0,9.0,10.0,10.0,9.0,2673.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
119,False,True,True,1.0,1.0,True,5,2.0,2.0,1.0,1,2,365,80.0,False,33,0.38,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2671.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
120,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,730,42.0,False,1,0.03,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2669.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
121,False,True,False,4.0,4.0,True,3,1.0,2.0,3.0,2,60,365,96.0,False,31,0.37,94.0,9.0,10.0,9.0,10.0,9.0,9.0,2669.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
122,False,True,False,4.0,4.0,True,3,1.0,2.0,3.0,2,60,365,75.0,False,56,0.71,94.0,10.0,10.0,10.0,9.0,9.0,9.0,2669.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
123,False,True,False,4.0,4.0,True,5,1.0,2.0,4.0,2,60,365,96.0,False,41,0.5,93.0,10.0,10.0,9.0,9.0,9.0,9.0,2669.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
124,False,True,False,4.0,4.0,True,3,1.0,2.0,3.0,2,60,365,76.0,False,81,0.98,93.0,10.0,10.0,9.0,9.0,9.0,10.0,2669.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
125,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,1,60,1125,46.0,False,8,0.09,89.0,9.0,9.0,10.0,9.0,9.0,9.0,2668.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
126,False,True,True,3.0,3.0,True,6,2.0,3.0,6.0,4,1,1125,296.0,False,18,0.31,93.0,9.0,10.0,9.0,10.0,9.0,9.0,2667.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
127,False,True,True,3.0,3.0,True,6,2.0,2.0,6.0,4,1,1125,244.0,False,17,0.2,83.0,9.0,9.0,9.0,9.0,9.0,8.0,2667.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
128,False,True,True,1.0,1.0,True,2,2.0,3.0,1.0,1,1,61,20.0,True,11,0.48,94.0,10.0,9.0,10.0,10.0,9.0,10.0,2667.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
129,False,True,False,1.0,1.0,True,2,1.0,1.0,2.0,2,3,730,50.0,False,1,0.03,80.0,6.0,10.0,10.0,10.0,10.0,8.0,2667.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
130,False,True,False,1.0,1.0,True,3,1.0,1.0,2.0,2,2,1825,59.0,False,39,0.49,93.0,10.0,9.0,9.0,9.0,10.0,9.0,2666.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
131,False,True,False,1.0,1.0,True,3,1.0,1.0,2.0,1,2,180,75.0,False,71,0.83,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2665.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
132,True,True,True,1.0,1.0,True,12,1.5,3.0,15.0,4,2,365,170.0,False,118,1.42,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2664.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
133,False,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,60,180,39.0,False,18,0.23,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2662.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
134,True,True,False,2.0,2.0,True,1,1.0,1.0,1.0,1,2,10,39.0,False,385,4.36,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2662.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
135,True,True,False,3.0,3.0,True,2,1.0,1.0,1.0,1,1,365,64.0,True,389,4.46,92.0,9.0,9.0,10.0,10.0,10.0,9.0,3150.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
136,False,True,True,1.0,1.0,True,3,1.0,1.0,3.0,1,15,60,35.0,False,15,0.19,84.0,8.0,9.0,9.0,9.0,9.0,8.0,2659.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
137,True,True,True,1.0,1.0,True,5,1.0,1.0,2.0,3,2,365,100.0,True,350,4.21,94.0,9.0,10.0,10.0,9.0,9.0,9.0,2659.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
138,True,True,True,4.0,4.0,True,6,2.5,4.0,6.0,6,2,730,375.0,False,36,0.86,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2659.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
139,False,True,True,1.0,1.0,True,1,1.5,1.0,1.0,1,7,60,29.0,False,14,0.16,93.0,10.0,9.0,10.0,10.0,9.0,9.0,2657.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
140,False,True,True,1.0,1.0,True,2,1.0,1.0,2.0,2,62,200,32.0,False,51,0.65,93.0,10.0,10.0,9.0,10.0,9.0,9.0,2656.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
141,False,True,False,4.0,4.0,True,4,1.0,1.0,3.0,1,2,365,45.0,False,2,0.03,100.0,10.0,10.0,10.0,10.0,8.0,8.0,2656.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
142,False,True,False,4.0,4.0,True,10,1.5,2.0,5.0,2,3,365,120.0,True,7,0.13,77.0,9.0,8.0,9.0,9.0,9.0,8.0,2656.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
143,True,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,2,7,25.0,True,224,2.63,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2655.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
144,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,3,31,59.0,True,63,1.03,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2655.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
145,False,True,False,5.0,5.0,True,5,1.0,1.0,5.0,1,1,730,86.0,True,4,0.17,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2654.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
146,False,True,True,2.0,2.0,True,3,1.0,1.0,2.0,1,28,240,45.0,False,14,0.16,86.0,9.0,9.0,8.0,9.0,10.0,9.0,2654.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
147,False,True,False,3.0,3.0,True,4,1.0,2.0,5.0,2,3,365,100.0,False,63,0.79,94.0,9.0,10.0,10.0,10.0,9.0,9.0,2654.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
148,False,True,False,1.0,1.0,True,2,1.092695381882771,1.0,1.0,2,4,365,80.0,False,79,0.9,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2653.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
149,False,True,False,2.0,2.0,True,4,1.0,0.0,1.0,2,2,365,50.0,False,3,0.04,100.0,9.0,9.0,9.0,9.0,8.0,9.0,2652.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
150,True,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,20,49.0,False,40,0.75,95.0,10.0,9.0,10.0,10.0,10.0,10.0,2652.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
151,False,True,False,2.0,2.0,True,5,1.0,2.0,5.0,3,120,360,55.0,False,25,0.3,98.0,10.0,10.0,10.0,10.0,9.0,9.0,2650.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
152,True,True,True,4.0,4.0,True,4,1.0,0.0,1.0,2,2,365,79.0,True,212,2.44,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2650.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
153,True,True,True,4.0,4.0,True,4,1.0,1.0,2.0,2,2,730,75.0,True,253,2.94,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2650.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
154,True,True,False,2.0,2.0,True,2,1.0,1.0,1.0,1,2,10,49.0,False,398,4.51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2662.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
155,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,3,25,38.0,True,341,3.92,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2648.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
156,False,True,True,6.0,6.0,True,5,1.0,2.0,5.0,1,3,365,65.0,False,33,0.4,84.0,8.0,9.0,9.0,9.0,8.0,8.0,2647.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
157,True,True,True,1.0,1.0,True,2,1.5,1.0,1.0,1,3,30,75.0,True,132,1.54,98.0,10.0,10.0,10.0,10.0,9.0,10.0,2647.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
158,False,True,False,2.0,2.0,True,4,1.0,1.0,4.0,2,4,365,75.0,True,90,1.12,90.0,9.0,9.0,10.0,10.0,10.0,9.0,2647.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
159,True,True,False,3.0,3.0,True,2,1.0,1.0,1.0,1,3,14,38.0,True,101,1.17,94.0,9.0,9.0,10.0,10.0,9.0,9.0,2647.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
160,False,True,False,1.0,1.0,True,4,1.0,2.0,4.0,2,2,30,89.0,False,6,0.28,95.0,10.0,8.0,10.0,10.0,9.0,10.0,2658.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
161,False,True,True,2.0,2.0,True,4,1.0,2.0,3.0,2,2,21,74.0,True,301,4.48,87.0,9.0,9.0,9.0,9.0,10.0,9.0,2645.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
162,True,True,True,3.0,3.0,True,2,1.0,0.0,1.0,1,3,30,50.0,False,92,1.06,95.0,9.0,10.0,10.0,10.0,10.0,9.0,2645.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
163,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,2,1,365,120.0,False,27,0.31,95.0,9.0,10.0,10.0,10.0,8.0,10.0,2576.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
164,False,True,False,2.0,2.0,True,1,2.0,1.0,1.0,1,7,365,38.0,False,9,0.2,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2642.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
165,False,True,False,1.0,1.0,True,2,1.5,1.0,1.0,1,1,730,25.0,False,10,0.13,83.0,10.0,8.0,9.0,10.0,9.0,9.0,2641.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
166,False,False,False,1.0,1.0,True,4,1.0,2.0,6.0,2,4,60,89.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2640.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
167,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,3,120,88.0,True,189,2.31,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2639.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
168,False,True,True,1.0,1.0,True,4,2.0,2.0,2.0,2,4,180,125.0,True,110,1.29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2635.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
169,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,2,2,11,49.0,False,129,1.49,94.0,10.0,9.0,10.0,10.0,9.0,9.0,2657.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
170,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,3,1,1125,50.0,True,2,0.1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2634.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
171,False,True,False,2.0,2.0,True,4,1.0,2.0,4.0,2,5,730,100.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2633.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
172,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,3,21,35.0,True,5,1.17,92.0,9.0,9.0,9.0,9.0,9.0,9.0,2781.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
173,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,3,60,70.0,False,22,0.28,99.0,10.0,9.0,9.0,10.0,10.0,10.0,2845.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
174,False,True,True,1.0,1.0,True,5,2.0,3.0,3.0,1,3,14,195.0,False,7,0.46,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2630.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
175,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,500,150.0,False,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2643.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
176,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,7,120,200.0,False,31,0.35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2627.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
177,True,True,True,1.0,1.0,True,5,1.0,1.0,3.0,4,3,21,165.0,True,245,2.82,94.0,10.0,10.0,10.0,10.0,9.0,9.0,2626.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
178,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,21,55.0,True,0,1.1355252709518162,94.41386334856577,9.663965156026023,9.32495452290392,9.713520971302428,9.73067166648285,9.505490866949948,9.41110559143346,2624.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
179,True,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,1,6,35.0,False,161,1.9,96.0,10.0,10.0,10.0,9.0,10.0,9.0,2621.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
180,False,True,False,2.0,2.0,True,1,0.0,1.0,1.0,1,1,27,51.0,True,7,0.09,83.0,8.0,9.0,10.0,10.0,9.0,9.0,3050.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
181,True,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,2,31,35.0,True,189,2.17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2621.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
182,True,True,True,1.0,1.0,True,3,1.0,1.0,2.0,1,3,22,45.0,True,195,2.48,94.0,10.0,9.0,10.0,9.0,9.0,9.0,2702.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
183,False,True,False,1.0,1.0,True,2,1.0,1.0,2.0,2,30,365,60.0,False,16,0.24,93.0,9.0,9.0,10.0,10.0,10.0,9.0,2614.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
184,False,True,False,1.0,1.0,True,2,0.5,1.0,2.0,1,2,15,45.0,False,29,0.39,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2613.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
185,True,True,True,2.0,2.0,True,4,1.0,2.0,2.0,2,1,90,75.0,True,413,4.78,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2613.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
186,False,True,True,2.0,2.0,True,2,1.0,1.0,2.0,1,60,1125,69.0,False,195,2.32,94.0,9.0,10.0,10.0,10.0,9.0,9.0,2611.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
187,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,1,2,28,45.0,False,6,0.08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2653.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
188,False,True,False,4.0,4.0,True,4,1.0,1.0,3.0,1,2,365,50.0,True,2,0.05,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2656.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
189,False,True,True,1.0,1.0,True,5,2.0,3.0,3.0,4,5,365,110.0,False,29,0.34,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2625.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
190,False,True,False,2.0,2.0,True,1,1.0,1.0,2.0,1,1,24,95.0,False,19,0.5,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2603.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
191,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,2,14,900,75.0,False,41,0.48,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2603.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
192,True,True,True,1.0,1.0,True,1,1.0,1.0,1.0,1,1,30,30.0,False,200,2.43,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2603.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
193,False,True,False,2.0,2.0,False,2,1.0,1.0,2.0,2,5,365,65.0,False,51,0.6,91.0,9.0,9.0,10.0,10.0,9.0,9.0,2603.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
194,False,True,False,2.0,2.0,False,2,1.0,1.0,1.0,2,4,365,65.0,False,35,0.48,90.0,9.0,9.0,10.0,10.0,10.0,9.0,2603.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
195,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,3,60,46.0,False,106,1.23,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2645.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
196,False,True,False,1.0,1.0,True,8,2.5,4.0,8.0,4,60,365,65.0,False,7,0.09,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2600.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
197,True,True,False,3.0,3.0,True,3,1.0,1.0,2.0,1,1,90,28.0,False,130,1.56,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2600.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
198,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,60,365,30.0,False,18,0.23,92.0,10.0,9.0,10.0,10.0,9.0,9.0,2599.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
199,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,2,60,365,49.0,False,62,0.76,93.0,10.0,10.0,9.0,9.0,9.0,9.0,2599.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
200,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,60,365,55.0,False,7,0.1,97.0,10.0,9.0,10.0,10.0,10.0,9.0,2599.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
201,False,True,False,2.0,2.0,True,2,1.0,1.0,1.0,2,60,730,98.0,False,36,0.43,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2597.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
202,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,14,32.0,False,30,0.35,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2597.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
203,False,True,False,1.0,1.0,True,4,1.0,1.0,4.0,2,2,180,55.0,False,15,0.26,92.0,10.0,9.0,10.0,10.0,9.0,9.0,2596.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
204,False,True,False,1.0,1.0,True,2,1.0,1.0,2.0,1,120,360,39.0,False,42,0.52,94.0,10.0,9.0,9.0,9.0,10.0,9.0,2593.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
205,False,True,False,2.0,2.0,True,4,1.0,2.0,2.0,2,90,365,82.0,False,39,0.45,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2592.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
206,True,True,False,1.0,1.0,True,4,1.0,1.0,2.0,2,1,60,46.0,False,277,3.21,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2592.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
207,True,True,True,3.0,3.0,True,1,2.0,1.0,1.0,1,2,500,60.0,False,127,1.48,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2956.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
208,False,True,False,2.0,2.0,True,2,1.0,1.0,2.0,1,5,30,60.0,False,3,0.06,93.0,9.0,9.0,9.0,10.0,9.0,9.0,2591.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
209,False,True,False,2.0,2.0,True,3,1.0,0.0,1.0,1,2,365,43.0,False,5,0.13,85.0,10.0,10.0,10.0,10.0,7.0,10.0,2652.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
