,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,price,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_duration,property_type_Apartment,property_type_Bed & Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,host_response_rate_buckets_100 %,host_response_rate_buckets_Below 100 %,host_response_rate_buckets_No response rate tracked,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within one or a few hours,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,cancellation_policy_strict_14_with_grace_period
2059,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,2,345.0,False,8,0.69,100.0,9.0,10.0,10.0,10.0,10.0,10.0,362,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2060,False,True,True,307.0,307.0,True,7,2.0,3.0,4.0,1,2,1125,181.0,False,17,1.73,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1311,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2061,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,3,190.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,499,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2062,False,True,False,12.0,12.0,True,3,1.0,1.0,1.0,0,6,365,150.0,False,21,0.25,95.0,10.0,9.0,10.0,10.0,10.0,9.0,2604,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2063,False,True,False,1.0,1.0,True,4,1.0,1.0,1.0,1,1,7,100.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1045,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2064,False,True,True,3.0,3.0,False,3,1.5,1.0,2.0,1,1,1125,80.0,False,5,5.0,76.0,10.0,4.0,10.0,9.0,9.0,8.0,317,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2065,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,1,1,1125,139.0,True,2,2.0,100.0,7.0,8.0,10.0,8.0,10.0,10.0,609,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2066,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,5,180,275.0,False,4,0.37,100.0,10.0,10.0,10.0,10.0,10.0,9.0,363,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2067,False,True,False,1.0,1.0,True,5,1.0,1.0,1.0,1,1,1125,135.0,False,18,1.96,95.0,9.0,9.0,9.0,9.0,9.0,9.0,1594,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2068,False,True,False,1.0,1.0,True,4,1.0,1.0,2.0,1,4,4,250.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,239,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2069,False,True,True,1.0,1.0,True,4,1.0,1.0,1.0,1,3,7,250.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,983,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2070,False,True,True,749.0,749.0,True,5,2.0,2.0,2.0,1,2,1125,199.0,False,3,1.27,93.0,9.0,9.0,10.0,10.0,10.0,8.0,527,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2071,False,True,True,1.0,1.0,True,4,1.0,1.0,1.0,1,3,1125,300.0,False,14,0.87,85.0,9.0,8.0,10.0,10.0,10.0,8.0,562,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2072,True,True,True,1.0,1.0,True,4,1.0,1.0,1.0,1,3,1125,249.0,False,26,1.51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,757,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2073,False,True,True,307.0,307.0,True,7,2.0,3.0,4.0,1,2,1125,167.0,False,5,0.52,92.0,10.0,9.0,9.0,8.0,10.0,10.0,1311,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2074,False,True,True,1.0,1.0,True,3,1.0,1.0,1.0,1,1,1125,400.0,False,1,0.27,80.0,8.0,10.0,10.0,10.0,10.0,8.0,471,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2075,False,True,True,1.0,1.0,True,4,1.0,1.0,2.0,1,3,1125,400.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,2238,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2076,False,True,True,4.0,4.0,True,6,1.0,2.0,3.0,4,2,1125,285.0,False,10,4.92,90.0,9.0,9.0,9.0,9.0,10.0,9.0,362,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2077,False,True,False,1.0,1.0,True,4,1.0,2.0,2.0,4,2,1125,250.0,False,11,2.34,97.0,10.0,10.0,9.0,10.0,10.0,10.0,338,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2078,False,True,False,12.0,12.0,True,2,1.0,1.0,1.0,1,7,30,175.0,False,5,0.15,92.0,9.0,9.0,10.0,10.0,10.0,9.0,2604,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2079,False,True,True,2.0,2.0,False,1,1.0,1.0,1.0,1,3,60,110.0,False,9,0.27,91.0,9.0,10.0,10.0,10.0,10.0,9.0,1484,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2080,False,True,True,363.0,363.0,True,2,1.0,1.0,1.0,1,3,1125,179.0,True,12,2.93,90.0,9.0,10.0,10.0,10.0,10.0,9.0,936,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2081,True,True,True,2.0,2.0,True,4,2.0,2.0,2.0,1,2,1125,400.0,False,34,1.7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,611,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2082,False,True,True,15.0,15.0,True,2,1.0,1.0,1.0,1,4,1125,289.0,False,41,1.73,94.0,10.0,10.0,10.0,10.0,9.0,9.0,736,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2083,False,True,True,2.0,2.0,True,2,1.0,1.0,2.0,1,2,1125,103.0,True,12,1.24,95.0,9.0,10.0,9.0,10.0,10.0,9.0,765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2084,False,True,True,4.0,4.0,True,4,1.0,0.0,2.0,2,2,1125,107.0,False,78,6.7,89.0,9.0,9.0,9.0,10.0,10.0,9.0,1650,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2085,False,True,True,1.0,1.0,False,4,1.0,1.0,2.0,0,4,7,400.0,True,1,0.22,100.0,10.0,10.0,8.0,8.0,10.0,8.0,293,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2086,False,True,False,1.0,1.0,True,4,1.0,1.0,1.0,1,3,1125,175.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,758,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2087,False,True,True,1.0,1.0,True,7,1.0,2.0,4.0,1,1,1125,265.0,True,38,3.84,77.0,8.0,8.0,8.0,7.0,9.0,8.0,335,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2088,False,True,True,2.0,2.0,True,3,1.0,0.0,1.0,2,2,1125,220.0,False,12,2.52,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1886,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2089,False,True,True,11.0,11.0,True,3,1.0,1.0,1.0,1,3,1125,199.0,False,9,0.36,91.0,10.0,10.0,9.0,9.0,10.0,9.0,1497,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2090,False,True,True,4.0,4.0,True,3,1.0,0.0,1.0,2,1,30,220.0,False,81,3.43,81.0,9.0,9.0,9.0,9.0,9.0,8.0,968,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2091,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,160.0,False,6,0.5,93.0,10.0,10.0,10.0,9.0,10.0,9.0,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2092,False,True,False,1.0,1.0,True,4,1.0,1.0,2.0,2,5,1125,230.0,False,6,1.55,100.0,10.0,10.0,10.0,10.0,10.0,9.0,845,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2093,False,True,True,558.0,558.0,True,2,1.0,1.0,1.0,1,5,1125,209.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,2616,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2094,False,True,True,4.0,4.0,True,4,1.0,2.0,2.0,4,2,1125,285.0,False,37,3.4,91.0,9.0,10.0,10.0,10.0,10.0,9.0,362,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2095,False,True,True,4.0,4.0,True,4,1.0,1.0,2.0,1,1,1125,265.0,False,101,7.05,93.0,10.0,10.0,10.0,10.0,10.0,9.0,743,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2096,False,True,True,1.0,1.0,True,3,1.0,1.0,2.0,2,1,1125,185.0,False,14,0.91,95.0,10.0,10.0,10.0,10.0,9.0,9.0,951,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2097,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,225.0,False,2,0.14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1222,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2098,False,True,True,558.0,558.0,True,3,1.0,1.0,1.0,1,4,365,249.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,2616,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2099,False,True,True,749.0,749.0,True,3,1.0,1.0,1.0,1,3,1125,169.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,527,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2100,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,325.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,723,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2101,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,250.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,791,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2102,False,True,False,3.0,3.0,False,3,1.0,0.0,2.0,2,2,1125,206.0,False,15,4.02,87.0,9.0,9.0,10.0,10.0,10.0,9.0,224,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2103,False,True,True,363.0,363.0,True,4,1.0,1.0,2.0,1,3,1125,189.0,True,4,3.16,85.0,6.0,9.0,10.0,8.0,9.0,9.0,936,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2104,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,400.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1172,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2105,False,True,False,1.0,1.0,True,4,1.5,2.0,2.0,1,1,1125,299.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,413,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2106,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,150.0,False,3,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,32,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2107,False,True,True,363.0,363.0,True,4,1.0,1.0,2.0,1,3,1125,209.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,936,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2108,False,True,True,749.0,749.0,True,5,2.0,2.0,2.0,1,3,1125,199.0,False,2,0.3,80.0,5.0,9.0,8.0,7.0,9.0,9.0,527,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2109,False,True,False,12.0,12.0,True,3,1.0,1.0,1.0,0,30,365,154.0,False,18,0.21,91.0,10.0,9.0,10.0,9.0,10.0,10.0,2604,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2110,False,True,True,2.0,2.0,True,8,1.0,1.0,2.0,1,1,1125,70.0,False,5,0.67,64.0,6.0,6.0,6.0,8.0,6.0,6.0,812,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2111,False,True,False,1.0,1.0,False,4,1.0,2.0,2.0,1,10,30,199.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2112,False,True,True,4.0,4.0,False,6,2.0,2.0,3.0,1,1,1125,425.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,503,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2113,False,True,False,3.0,3.0,True,1,1.0,1.0,1.0,1,1,1125,99.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,610,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2114,False,True,True,749.0,749.0,True,3,1.0,1.0,1.0,1,3,1125,169.0,False,1,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,527,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2115,False,True,False,1.0,1.0,True,4,1.0,1.0,2.0,1,7,7,399.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2116,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,3,10,400.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,995,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2117,False,True,True,749.0,749.0,True,5,2.0,2.0,2.0,1,2,1125,199.0,False,1,0.6,100.0,8.0,10.0,10.0,10.0,10.0,10.0,527,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2118,False,True,True,749.0,749.0,True,5,2.0,2.0,2.0,1,3,1125,199.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,527,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2119,False,True,False,3.0,3.0,True,1,1.0,1.0,1.0,1,1,1125,80.0,False,1,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,610,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2120,False,True,True,11.0,11.0,True,2,1.0,0.0,1.0,1,3,1125,150.0,False,20,0.68,88.0,10.0,9.0,9.0,9.0,10.0,9.0,1497,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2121,False,True,True,11.0,11.0,True,4,2.0,2.0,3.0,3,3,1125,235.0,False,34,1.33,96.0,10.0,10.0,9.0,10.0,10.0,9.0,1497,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2122,False,True,True,11.0,11.0,True,3,1.5,1.0,1.0,1,3,365,175.0,False,13,0.47,80.0,9.0,9.0,8.0,8.0,10.0,9.0,1497,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2123,False,True,True,1.0,1.0,True,4,1.0,1.0,1.0,1,2,1125,550.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1134,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2124,False,False,False,2.0,2.0,True,4,1.0,1.0,2.0,2,10,600,250.0,False,38,1.05,93.0,9.0,10.0,9.0,10.0,10.0,9.0,1665,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2125,True,True,False,12.0,12.0,True,4,1.0,1.0,2.0,2,3,60,229.0,False,14,0.48,94.0,9.0,10.0,9.0,9.0,10.0,9.0,1973,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2126,False,True,False,1.0,1.0,True,4,2.0,2.0,2.0,1,1,1125,275.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,332,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2127,False,True,True,4.0,4.0,True,4,1.0,2.0,2.0,1,1,1125,325.0,False,105,6.4,93.0,10.0,10.0,10.0,10.0,9.0,9.0,743,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2128,False,True,True,1.0,1.0,True,4,1.0,1.0,1.0,1,1,1125,135.0,False,3,0.55,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1921,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2129,False,True,False,1.0,1.0,False,5,1.0,1.0,2.0,1,1,7,125.0,False,15,6.25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,232,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2130,False,True,False,12.0,12.0,True,1,1.0,0.0,1.0,0,5,14,175.0,False,5,0.36,92.0,9.0,9.0,10.0,10.0,10.0,8.0,2604,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2131,False,True,False,1.0,1.0,True,1,1.0,1.0,1.0,1,1,1125,390.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,558,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2132,False,True,True,1.0,1.0,True,3,1.0,0.0,2.0,1,3,1125,160.0,False,1,1.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1142,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
2133,False,True,True,18.0,18.0,True,3,1.0,1.0,1.0,1,2,1125,184.0,False,29,1.01,79.0,9.0,8.0,8.0,9.0,8.0,9.0,1579,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2134,False,True,True,1.0,1.0,True,3,1.0,0.0,1.0,1,2,1125,240.0,False,1,0.37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,394,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2135,False,True,True,558.0,558.0,True,2,1.0,1.0,1.0,1,3,365,269.0,False,5,0.09,90.0,8.0,9.0,9.0,6.0,9.0,8.0,2616,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2136,True,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,225.0,False,28,4.52,97.0,10.0,10.0,10.0,10.0,10.0,10.0,517,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2137,False,True,True,4.0,4.0,True,4,1.0,2.0,2.0,1,1,1125,310.0,False,87,5.34,94.0,10.0,10.0,10.0,10.0,10.0,9.0,503,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2138,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,2,2,7,285.0,False,20,1.28,87.0,9.0,10.0,9.0,10.0,10.0,9.0,585,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2139,False,True,True,558.0,558.0,True,4,2.0,2.0,2.0,1,5,730,299.0,False,4,0.08,87.0,8.0,9.0,10.0,9.0,9.0,9.0,2616,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2140,False,True,True,15.0,15.0,True,2,1.0,1.0,1.0,1,4,1125,289.0,False,25,1.09,90.0,10.0,10.0,10.0,10.0,9.0,9.0,736,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2141,False,True,True,1.0,1.0,True,2,1.0,1.0,2.0,1,1,1125,190.0,False,1,0.07,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,773,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2142,False,True,True,4.0,4.0,True,2,2.0,1.0,1.0,1,2,1125,115.0,True,43,1.88,98.0,9.0,10.0,10.0,10.0,10.0,9.0,711,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2143,False,True,True,1.0,1.0,True,3,1.0,0.0,1.0,1,1,1125,225.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1279,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2144,False,True,True,1.0,1.0,True,4,1.0,1.0,2.0,2,2,3,200.0,False,4,2.67,95.0,9.0,9.0,10.0,10.0,10.0,10.0,409,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2145,False,True,False,12.0,12.0,True,2,1.0,1.0,1.0,1,5,36,175.0,False,6,0.09,93.0,10.0,9.0,10.0,9.0,10.0,9.0,2604,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2146,False,True,True,363.0,363.0,True,4,2.0,2.0,2.0,1,3,1125,249.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,936,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2147,False,True,True,15.0,15.0,True,2,1.0,0.0,1.0,1,4,1125,229.0,False,21,0.96,92.0,9.0,10.0,10.0,9.0,10.0,9.0,736,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2148,False,True,True,2.0,2.0,True,2,1.5,1.0,1.0,1,3,1125,425.0,False,3,0.29,100.0,10.0,10.0,10.0,9.0,10.0,10.0,658,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2149,False,True,False,1.0,1.0,True,4,1.0,1.0,2.0,1,1,1125,200.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,2033,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2150,True,True,True,1.0,1.0,True,10,2.5,3.0,9.0,3,1,1125,350.0,True,40,8.22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,395,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2151,False,True,False,2.0,2.0,False,3,1.0,1.0,2.0,1,1,1125,299.0,True,5,3.66,90.0,10.0,10.0,9.0,9.0,10.0,10.0,49,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2152,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,350.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1280,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2153,False,True,True,558.0,558.0,True,2,1.0,1.0,1.0,1,4,365,249.0,False,2,0.13,90.0,8.0,9.0,9.0,9.0,9.0,6.0,2616,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2154,False,True,True,1.0,1.0,True,6,2.0,2.0,4.0,4,2,1125,375.0,False,9,0.25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1984,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2155,False,True,True,558.0,558.0,True,4,2.0,2.0,2.0,1,4,365,329.0,False,1,0.09,80.0,6.0,10.0,8.0,10.0,10.0,8.0,2616,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2156,False,True,True,307.0,307.0,True,5,2.0,2.0,2.0,1,2,1125,119.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1311,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2157,False,True,True,4.0,4.0,False,6,2.0,2.0,3.0,6,1,30,300.0,False,78,3.77,85.0,9.0,8.0,9.0,9.0,9.0,9.0,968,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
